employeeId,name_feedback,total_feedback_count,average_rating,name_engagement,department,total_quizzes_taken,total_score,average_score,total_time_spent,engagement_score
197,Antonio Johnson,6,1.09,Antonio Johnson,DATA ENGINEERING,2,280,28.59,416,42.739000000000004
95,Kimberly Mccarty,7,2.3,Kimberly Mccarty,DATA SCIENCE,7,8,54.12,202,46.972
124,Michelle Baxter,6,4.87,Michelle Baxter,DATA SCIENCE,6,155,89.74,236,63.37400000000001
58,Sierra Morrison,5,1.26,Sierra Morrison,DATA SCIENCE,3,338,44.49,341,45.829
213,Autumn Nelson,9,3.46,Autumn Nelson,FULL STACK,8,194,22.31,198,61.791000000000004
201,Steven Harris,2,1.76,Steven Harris,FULL STACK,9,368,76.89,43,52.309
169,Adrian Brown,7,4.06,Adrian Brown,DATA SCIENCE,4,252,92.07,94,59.407
221,Matthew Bradford,1,4.44,Matthew Bradford,DATA ENGINEERING,8,154,0.14,71,43.354000000000006
96,Robert Soto,4,1.64,Robert Soto,DATA SCIENCE,5,120,7.03,191,33.882999999999996
138,Carolyn Branch,9,2.02,Carolyn Branch,FULL STACK,1,436,2.62,472,55.221999999999994
118,Daniel Smith,9,2.63,Daniel Smith,FULL STACK,7,132,12.4,392,56.879999999999995
144,Ronnie Smith,7,2.77,Ronnie Smith,FULL STACK,4,150,73.8,59,47.64
166,Frank Butler,4,3.58,Frank Butler,DATA SCIENCE,1,496,19.59,193,49.979
101,Jordan Williams,4,2.51,Jordan Williams,DATA ENGINEERING,4,160,35.17,457,45.097
81,Amy Warner,4,4.81,Amy Warner,FULL STACK,7,125,23.85,128,51.184999999999995
183,Andrew Cox,4,2.42,Andrew Cox,DATA SCIENCE,1,9,7.08,369,28.127999999999997
106,Gina Ramos,1,2.4,Gina Ramos,DATA ENGINEERING,3,436,29.02,46,38.86200000000001
82,Lisa Forbes,1,1.54,Lisa Forbes,FULL STACK,5,203,91.1,304,41.47
71,Michael Lee,10,3.68,Michael Lee,FULL STACK,10,58,20.57,450,68.09700000000001
108,Crystal Gordon,4,3.64,Crystal Gordon,DATA ENGINEERING,1,295,44.42,85,42.502
2,Wendy Keith,2,2.98,Wendy Keith,FULL STACK,9,466,24.39,316,61.319
118,Daniel Smith,1,3.68,Daniel Smith,FULL STACK,7,48,53.04,397,45.884
201,Steven Harris,8,2.26,Steven Harris,FULL STACK,3,49,19.81,84,36.661
192,Ashley Harris,3,2.19,Ashley Harris,DATA SCIENCE,1,23,68.76,113,26.816000000000003
88,Danny Perez,5,3.8,Danny Perez,DATA SCIENCE,4,471,58.91,142,60.771
239,Heather Johnson,10,1.08,Heather Johnson,DATA SCIENCE,7,393,93.93,208,67.593
240,Joseph Garrett,6,1.24,Joseph Garrett,DATA SCIENCE,6,68,70.16,90,40.495999999999995
53,Daniel Levine,5,4.78,Daniel Levine,FULL STACK,4,480,1.06,66,57.74600000000001
152,Mr. Joseph Ross,10,4.18,Mr. Joseph Ross,DATA SCIENCE,7,1,54.82,266,61.562
121,Jonathan Mason,7,1.57,Jonathan Mason,DATA ENGINEERING,9,49,61.17,124,48.836999999999996
161,Christine Thompson,3,3.96,Christine Thompson,DATA ENGINEERING,2,447,68.84,371,58.024
100,Olivia King,5,4.27,Olivia King,DATA SCIENCE,5,351,98.0,414,69.2
204,Lauren Henderson,6,3.08,Lauren Henderson,DATA SCIENCE,2,74,79.66,235,43.946
97,Jessica Rice,4,1.58,Jessica Rice,DATA SCIENCE,6,20,32.59,210,34.579
58,Sierra Morrison,4,2.55,Sierra Morrison,DATA SCIENCE,3,399,76.9,398,55.809999999999995
210,Jacob Phillips,5,4.3,Jacob Phillips,DATA SCIENCE,10,211,21.03,474,67.223
206,Riley Williams,4,3.39,Riley Williams,DATA SCIENCE,8,132,7.38,214,47.858000000000004
236,Amy Williamson,7,2.54,Amy Williamson,FULL STACK,9,419,90.06,74,69.40599999999999
200,Eugene Benson,10,4.28,Eugene Benson,DATA ENGINEERING,4,82,4.53,53,49.91300000000001
90,Danielle Brewer,6,4.29,Danielle Brewer,DATA SCIENCE,5,192,21.38,40,49.77799999999999
190,Diane Carr,6,4.33,Diane Carr,DATA ENGINEERING,1,84,89.55,404,51.714999999999996
183,Andrew Cox,1,4.02,Andrew Cox,DATA SCIENCE,3,55,82.67,122,36.986999999999995
26,John Reyes,1,2.03,John Reyes,FULL STACK,5,428,36.66,439,49.68599999999999
136,Phillip Rivera,1,2.92,Phillip Rivera,DATA SCIENCE,4,78,18.05,327,33.145
72,Thomas Johnson,7,4.64,Thomas Johnson,DATA SCIENCE,8,7,73.14,67,57.49400000000001
43,Linda Ford,9,3.45,Linda Ford,DATA ENGINEERING,7,233,78.91,181,66.631
80,Jose Patterson,2,3.06,Jose Patterson,DATA SCIENCE,10,353,98.6,356,67.34
119,Elizabeth Williams,8,3.01,Elizabeth Williams,DATA ENGINEERING,1,313,75.36,68,51.456
91,Stephen Johns,7,2.17,Stephen Johns,DATA SCIENCE,6,146,52.96,354,52.895999999999994
113,Martin Salazar,1,3.93,Martin Salazar,FULL STACK,5,259,87.23,47,47.742999999999995
5,Kylie Phillips,1,3.58,Kylie Phillips,DATA SCIENCE,7,41,22.06,305,40.266000000000005
33,Robert Lowery,7,1.44,Robert Lowery,DATA SCIENCE,9,46,71.53,316,53.07299999999999
221,Matthew Bradford,3,2.56,Matthew Bradford,DATA ENGINEERING,3,85,94.24,244,39.944
179,Mr. Jeffery Hill DDS,3,1.47,Mr. Jeffery Hill DDS,DATA ENGINEERING,2,263,77.11,223,38.571
25,Caroline Smith,5,2.56,Caroline Smith,DATA ENGINEERING,2,482,20.58,333,52.238
229,Patrick Kelly,7,4.5,Patrick Kelly,FULL STACK,7,321,41.84,446,71.944
135,Justin Wolfe,2,1.13,Justin Wolfe,FULL STACK,6,193,76.03,421,44.263000000000005
89,Jeffery Cervantes,3,2.61,Jeffery Cervantes,DATA SCIENCE,2,4,82.03,292,34.643
1,Stephen Escobar,10,4.12,Stephen Escobar,DATA SCIENCE,7,476,20.17,394,79.417
232,Chase Lynch,1,4.14,Chase Lynch,FULL STACK,1,440,28.94,181,44.67399999999999
74,Katie Reynolds,9,1.18,Katie Reynolds,FULL STACK,8,49,56.52,203,50.392
240,Joseph Garrett,3,4.36,Joseph Garrett,DATA SCIENCE,10,159,66.19,477,65.959
128,Todd Woods,3,1.06,Todd Woods,DATA ENGINEERING,6,97,65.15,289,38.415000000000006
152,Mr. Joseph Ross,6,4.17,Mr. Joseph Ross,DATA SCIENCE,10,378,93.5,197,77.09
109,Mitchell Kane,1,4.22,Mitchell Kane,DATA SCIENCE,5,109,67.85,332,46.665000000000006
118,Daniel Smith,6,3.09,Daniel Smith,FULL STACK,10,307,50.63,33,62.363
84,Lauren Higgins MD,4,1.1,Lauren Higgins MD,FULL STACK,1,397,91.46,376,46.946
127,Samantha Lopez,8,3.56,Samantha Lopez,FULL STACK,4,385,0.42,201,57.702
162,Bruce Brewer,2,4.38,Bruce Brewer,DATA ENGINEERING,10,142,5.99,211,52.01899999999999
185,Damon Bradley,9,1.51,Damon Bradley,DATA SCIENCE,8,236,18.54,427,59.873999999999995
239,Heather Johnson,7,2.96,Heather Johnson,DATA SCIENCE,9,212,61.73,243,63.35300000000001
48,Sara Jenkins,9,1.5,Sara Jenkins,DATA ENGINEERING,4,295,13.66,313,51.425999999999995
118,Daniel Smith,5,3.88,Daniel Smith,FULL STACK,10,320,37.09,332,68.669
70,Michael Schwartz,10,3.65,Michael Schwartz,FULL STACK,5,144,90.2,32,60.019999999999996
232,Chase Lynch,2,2.1,Chase Lynch,FULL STACK,6,344,1.34,160,41.494
147,Jennifer Cox,1,1.09,Jennifer Cox,DATA ENGINEERING,5,70,17.05,465,30.165000000000003
204,Lauren Henderson,10,1.27,Lauren Henderson,DATA SCIENCE,1,185,25.55,312,43.275
114,Stacey Weeks,10,2.64,Stacey Weeks,DATA SCIENCE,5,408,62.58,426,71.658
76,Jennifer Morales,2,4.88,Jennifer Morales,FULL STACK,4,400,16.8,304,55.279999999999994
183,Andrew Cox,4,2.41,Andrew Cox,DATA SCIENCE,3,154,34.62,125,35.762
194,Julie Riley,3,2.35,Julie Riley,DATA ENGINEERING,2,435,93.45,371,53.565
227,Debbie Kramer,10,1.89,Debbie Kramer,DATA ENGINEERING,10,121,63.84,306,64.90400000000001
112,Randall Phelps,2,1.21,Randall Phelps,DATA ENGINEERING,3,29,68.37,365,30.137
200,Eugene Benson,5,4.06,Eugene Benson,DATA ENGINEERING,9,101,31.12,145,54.291999999999994
40,David Knight,6,4.92,David Knight,DATA SCIENCE,8,406,25.05,258,71.585
215,Matthew Jimenez,3,4.8,Matthew Jimenez,FULL STACK,4,339,13.39,487,57.839000000000006
187,Jeffery Burch,10,2.52,Jeffery Burch,DATA SCIENCE,4,223,4.74,302,53.513999999999996
139,Stacey Rogers,4,2.21,Stacey Rogers,FULL STACK,10,12,25.16,88,41.596
37,Jessica Christian DDS,8,2.49,Jessica Christian DDS,DATA SCIENCE,3,297,47.84,187,52.364000000000004
197,Antonio Johnson,3,4.56,Antonio Johnson,DATA ENGINEERING,9,143,19.56,69,51.296
74,Katie Reynolds,3,4.02,Katie Reynolds,FULL STACK,6,362,46.79,62,54.479000000000006
208,Cameron Cardenas,1,2.48,Cameron Cardenas,DATA ENGINEERING,8,129,98.91,351,49.991
203,Lauren Tanner,5,3.23,Lauren Tanner,DATA ENGINEERING,7,168,43.67,235,52.706999999999994
63,Jeffrey Barr,10,3.1,Jeffrey Barr,DATA SCIENCE,2,433,65.77,455,69.39699999999999
43,Linda Ford,5,1.38,Linda Ford,DATA ENGINEERING,8,353,39.44,280,55.184000000000005
88,Danny Perez,6,4.86,Danny Perez,DATA SCIENCE,4,464,92.82,236,72.002
144,Ronnie Smith,7,3.43,Ronnie Smith,FULL STACK,2,339,16.97,69,48.357000000000006
126,Candace Bennett,2,3.09,Candace Bennett,DATA ENGINEERING,2,456,80.24,208,50.784000000000006
210,Jacob Phillips,1,3.7,Jacob Phillips,DATA SCIENCE,9,178,35.47,252,50.50699999999999
217,Amber Richards,10,1.44,Amber Richards,DATA ENGINEERING,7,439,48.87,333,68.86699999999999
235,Kenneth Anderson,4,3.16,Kenneth Anderson,DATA SCIENCE,10,220,14.06,413,59.105999999999995
227,Debbie Kramer,8,1.61,Debbie Kramer,DATA ENGINEERING,2,217,64.76,36,42.316
88,Danny Perez,5,2.46,Danny Perez,DATA SCIENCE,1,236,7.25,497,41.945
226,Sandra Martin,4,3.18,Sandra Martin,DATA SCIENCE,10,216,73.58,431,65.33800000000001
5,Kylie Phillips,2,2.94,Kylie Phillips,DATA SCIENCE,4,273,31.33,322,44.253
78,David Mathews,1,3.5,David Mathews,DATA SCIENCE,5,215,60.8,442,49.519999999999996
18,Jeffrey Blair,2,3.95,Jeffrey Blair,DATA SCIENCE,9,432,28.35,210,62.115
88,Danny Perez,10,4.88,Danny Perez,DATA SCIENCE,4,31,83.8,301,63.16
143,Debra Jackson,3,3.07,Debra Jackson,DATA SCIENCE,5,376,84.64,177,55.324
76,Jennifer Morales,9,2.38,Jennifer Morales,FULL STACK,10,31,49.51,489,63.491
200,Eugene Benson,1,2.54,Eugene Benson,DATA ENGINEERING,6,471,58.21,269,54.201
216,Mrs. Brittany Wilson,3,1.97,Mrs. Brittany Wilson,DATA ENGINEERING,4,49,52.88,236,33.848000000000006
224,Adam Reynolds,10,2.67,Adam Reynolds,FULL STACK,3,108,63.64,396,55.284
25,Caroline Smith,3,2.8,Caroline Smith,DATA ENGINEERING,9,152,95.62,244,55.722
102,Lauren Holland,10,1.18,Lauren Holland,FULL STACK,4,253,79.56,53,51.85600000000001
150,Olivia Richards,9,4.73,Olivia Richards,DATA ENGINEERING,8,401,48.61,35,74.52100000000002
98,Kevin Miller,4,2.7,Kevin Miller,FULL STACK,9,408,91.88,107,64.448
83,Amy Duffy,6,1.89,Amy Duffy,DATA SCIENCE,5,372,80.65,390,60.30499999999999
159,Barbara Perez,5,1.56,Barbara Perez,DATA SCIENCE,5,240,54.06,221,45.666000000000004
203,Lauren Tanner,1,4.74,Lauren Tanner,DATA ENGINEERING,8,401,22.29,204,59.309
83,Amy Duffy,5,3.22,Amy Duffy,DATA SCIENCE,3,155,37.5,175,42.330000000000005
175,Daniel Clark,1,1.85,Daniel Clark,DATA ENGINEERING,10,386,99.67,363,62.067
17,Michael Graves,5,2.45,Michael Graves,DATA SCIENCE,7,377,83.81,121,59.681
110,Nathaniel Johnson,10,3.93,Nathaniel Johnson,DATA ENGINEERING,10,319,36.82,171,75.58200000000001
159,Barbara Perez,6,2.57,Barbara Perez,DATA SCIENCE,7,444,72.48,153,64.348
65,Lisa Simpson DDS,9,1.99,Lisa Simpson DDS,DATA SCIENCE,6,28,53.76,46,45.376
8,Caitlin Howard,9,2.9,Caitlin Howard,DATA SCIENCE,5,297,85.12,446,68.912
197,Antonio Johnson,3,4.07,Antonio Johnson,DATA ENGINEERING,7,121,46.73,139,48.57300000000001
196,Lauren Hunt,8,2.36,Lauren Hunt,DATA ENGINEERING,3,35,94.87,45,43.227
104,Robert Perez,5,3.46,Robert Perez,DATA SCIENCE,10,446,80.21,370,77.10100000000001
98,Kevin Miller,10,2.2,Kevin Miller,FULL STACK,5,492,90.49,491,77.34899999999999
219,Monica Roach,9,4.03,Monica Roach,DATA ENGINEERING,2,283,10.39,81,52.099000000000004
209,Daniel Lozano,7,3.07,Daniel Lozano,FULL STACK,4,324,67.98,357,61.178000000000004
42,Luis Miles,9,3.43,Luis Miles,DATA ENGINEERING,9,260,95.36,243,74.51599999999999
11,John Dixon,9,3.86,John Dixon,DATA ENGINEERING,3,208,1.44,383,55.56399999999999
58,Sierra Morrison,1,4.94,Sierra Morrison,DATA SCIENCE,7,482,7.15,108,57.915000000000006
223,Edward Giles,7,3.32,Edward Giles,DATA SCIENCE,1,170,22.38,373,45.778
43,Linda Ford,7,4.87,Linda Ford,DATA ENGINEERING,6,377,79.69,470,77.929
75,John Fletcher,5,3.42,John Fletcher,DATA SCIENCE,9,401,69.37,420,73.057
117,Derek Garcia,2,1.42,Derek Garcia,FULL STACK,8,95,29.41,141,35.241
93,Reginald Turner,4,3.2,Reginald Turner,DATA ENGINEERING,2,82,44.69,470,41.949
163,Joel Middleton,8,1.09,Joel Middleton,DATA ENGINEERING,10,410,60.77,155,65.937
135,Justin Wolfe,7,3.79,Justin Wolfe,FULL STACK,7,392,54.88,461,73.548
234,Adam Cline,6,1.77,Adam Cline,DATA SCIENCE,2,87,33.13,97,31.813
220,Connie Small,10,4.48,Connie Small,DATA SCIENCE,9,54,18.49,144,62.809
213,Autumn Nelson,10,4.19,Autumn Nelson,FULL STACK,1,397,75.54,31,62.81400000000001
144,Ronnie Smith,10,4.64,Ronnie Smith,FULL STACK,5,265,25.04,417,70.004
117,Derek Garcia,8,1.58,Derek Garcia,FULL STACK,5,464,15.03,326,58.903000000000006
4,Holly Carter,7,4.32,Holly Carter,FULL STACK,9,138,58.22,468,69.982
159,Barbara Perez,5,2.23,Barbara Perez,DATA SCIENCE,2,248,59.17,83,40.417
225,Melissa Galvan,8,5.0,Melissa Galvan,DATA SCIENCE,2,54,29.96,300,51.156
75,John Fletcher,9,3.12,John Fletcher,DATA SCIENCE,2,388,85.98,134,61.278
239,Heather Johnson,3,1.42,Heather Johnson,DATA SCIENCE,8,178,54.16,382,47.855999999999995
239,Heather Johnson,9,1.14,Heather Johnson,DATA SCIENCE,8,219,76.02,142,57.762
106,Gina Ramos,3,1.32,Gina Ramos,DATA ENGINEERING,7,135,40.16,214,38.976
102,Lauren Holland,2,1.87,Lauren Holland,FULL STACK,2,188,11.5,74,25.63
34,Karen Gray,7,4.8,Karen Gray,DATA SCIENCE,10,470,46.44,223,81.104
3,Mary Cooper,9,3.94,Mary Cooper,FULL STACK,1,232,27.13,219,52.13300000000001
33,Robert Lowery,1,3.3,Robert Lowery,DATA SCIENCE,4,211,24.13,378,41.613
80,Jose Patterson,10,2.01,Jose Patterson,DATA SCIENCE,7,268,97.43,68,63.863
27,Dr. Rachel Reed MD,4,3.45,Dr. Rachel Reed MD,DATA ENGINEERING,8,460,38.64,145,62.964
95,Kimberly Mccarty,7,4.87,Kimberly Mccarty,DATA SCIENCE,5,301,52.58,404,68.858
157,Richard Vazquez,8,4.85,Richard Vazquez,DATA SCIENCE,1,410,5.49,378,61.909
54,Kelly Silva,2,4.79,Kelly Silva,DATA ENGINEERING,4,441,92.52,110,60.251999999999995
170,Brandy Powell,1,4.46,Brandy Powell,DATA ENGINEERING,4,270,57.98,156,47.558
135,Justin Wolfe,5,4.34,Justin Wolfe,FULL STACK,5,37,44.28,351,50.288
194,Julie Riley,8,3.49,Julie Riley,DATA ENGINEERING,10,270,68.2,449,76.56000000000002
86,Sarah Farrell,3,1.93,Sarah Farrell,DATA SCIENCE,5,202,68.59,332,45.299
227,Debbie Kramer,1,2.3,Debbie Kramer,DATA ENGINEERING,3,45,48.7,263,29.130000000000003
132,Vicki Nichols,3,2.49,Vicki Nichols,FULL STACK,4,284,87.15,307,50.175
182,Joseph Gomez MD,5,1.62,Joseph Gomez MD,FULL STACK,7,93,24.24,283,42.284
207,Thomas Hicks,6,1.64,Thomas Hicks,DATA ENGINEERING,6,65,82.25,233,46.045
58,Sierra Morrison,1,2.71,Sierra Morrison,DATA SCIENCE,2,325,86.52,287,44.232
87,Melanie Hayes,5,4.36,Melanie Hayes,DATA ENGINEERING,3,158,52.42,275,50.501999999999995
45,Briana Carey,7,3.42,Briana Carey,DATA SCIENCE,8,114,8.8,273,54.580000000000005
208,Cameron Cardenas,4,2.55,Cameron Cardenas,DATA ENGINEERING,6,478,10.57,220,54.776999999999994
81,Amy Warner,4,2.15,Amy Warner,FULL STACK,4,382,56.12,173,48.952000000000005
177,Heather Taylor,2,4.27,Heather Taylor,FULL STACK,7,97,6.06,282,45.206
84,Lauren Higgins MD,3,4.19,Lauren Higgins MD,FULL STACK,7,151,51.29,296,53.849000000000004
134,Melissa Nunez,1,4.8,Melissa Nunez,DATA SCIENCE,6,72,20.73,124,40.633
51,David Adkins,7,1.24,David Adkins,DATA ENGINEERING,10,345,94.0,276,67.67999999999999
136,Phillip Rivera,5,3.4,Phillip Rivera,DATA SCIENCE,7,149,74.51,460,60.211
103,Mr. Micheal Johnson,10,2.8,Mr. Micheal Johnson,DATA ENGINEERING,7,332,32.02,60,62.882000000000005
127,Samantha Lopez,1,2.26,Samantha Lopez,FULL STACK,4,249,91.14,309,44.294000000000004
130,Michael Ortega,1,1.13,Michael Ortega,DATA ENGINEERING,5,338,63.53,465,45.693
79,Timothy Williams,2,3.53,Timothy Williams,FULL STACK,7,359,90.26,500,65.506
92,Thomas Cabrera,3,2.13,Thomas Cabrera,DATA SCIENCE,10,25,7.85,226,40.824999999999996
190,Diane Carr,2,4.44,Diane Carr,DATA ENGINEERING,10,202,78.58,176,61.218
34,Karen Gray,8,3.87,Karen Gray,DATA SCIENCE,7,484,8.86,115,68.026
87,Melanie Hayes,3,2.03,Melanie Hayes,DATA ENGINEERING,9,136,10.85,455,47.745
106,Gina Ramos,1,3.2,Gina Ramos,DATA ENGINEERING,6,479,85.22,200,58.482
229,Patrick Kelly,10,1.77,Patrick Kelly,FULL STACK,4,248,76.3,296,58.550000000000004
23,Brandon Salas,3,3.41,Brandon Salas,FULL STACK,6,62,63.93,378,48.073
12,Patricia Brooks,7,3.08,Patricia Brooks,FULL STACK,5,307,24.16,496,60.936
99,Christina Hudson,5,1.15,Christina Hudson,DATA SCIENCE,1,237,91.81,495,45.161
85,Patricia Nelson,5,1.15,Patricia Nelson,FULL STACK,4,391,80.08,321,52.668000000000006
125,Maureen Turner,7,4.71,Maureen Turner,DATA SCIENCE,6,418,13.37,474,72.37700000000001
56,Christopher Ryan,5,1.33,Christopher Ryan,DATA SCIENCE,6,153,55.26,403,47.025999999999996
215,Matthew Jimenez,9,3.96,Matthew Jimenez,FULL STACK,10,333,57.49,273,78.369
200,Eugene Benson,7,2.79,Eugene Benson,DATA ENGINEERING,6,336,48.4,86,57.16
201,Steven Harris,7,4.93,Steven Harris,FULL STACK,1,208,98.03,54,54.923
73,Nancy Vega,1,1.38,Nancy Vega,DATA SCIENCE,9,230,45.35,426,47.77499999999999
64,Steven Stewart,9,2.24,Steven Stewart,FULL STACK,7,241,45.86,341,62.006
92,Thomas Cabrera,4,4.9,Thomas Cabrera,DATA SCIENCE,7,326,64.0,437,69.78
232,Chase Lynch,10,2.66,Chase Lynch,FULL STACK,10,155,95.97,160,69.637
218,Barbara Mcdonald,6,4.92,Barbara Mcdonald,DATA SCIENCE,1,401,69.9,306,62.83
9,Jennifer Ingram,5,4.34,Jennifer Ingram,DATA ENGINEERING,5,490,30.14,469,69.354
40,David Knight,9,4.24,David Knight,DATA SCIENCE,10,174,47.28,74,68.128
124,Michelle Baxter,10,4.19,Michelle Baxter,DATA SCIENCE,7,375,15.0,53,68.32000000000001
57,Desiree Chung,10,1.05,Desiree Chung,DATA ENGINEERING,3,11,44.37,189,38.857
180,Jon Hughes,5,4.23,Jon Hughes,DATA SCIENCE,7,442,28.53,274,66.933
215,Matthew Jimenez,10,2.09,Matthew Jimenez,FULL STACK,10,466,44.41,328,78.001
25,Caroline Smith,6,3.53,Caroline Smith,DATA ENGINEERING,5,362,1.33,306,56.852999999999994
230,Jennifer Watson,7,1.69,Jennifer Watson,DATA SCIENCE,3,470,62.45,125,54.30499999999999
133,Jo Howell,2,4.82,Jo Howell,DATA ENGINEERING,9,168,86.15,395,64.515
63,Jeffrey Barr,10,3.34,Jeffrey Barr,DATA SCIENCE,7,44,16.68,167,54.128
186,Donna Holmes,3,4.68,Donna Holmes,FULL STACK,10,344,76.06,251,71.106
76,Jennifer Morales,1,1.59,Jennifer Morales,FULL STACK,9,197,65.4,135,43.480000000000004
161,Christine Thompson,3,4.19,Christine Thompson,DATA ENGINEERING,7,204,92.33,452,63.193000000000005
56,Christopher Ryan,6,2.89,Christopher Ryan,DATA SCIENCE,10,491,90.7,371,79.69000000000001
183,Andrew Cox,3,2.92,Andrew Cox,DATA SCIENCE,8,236,23.25,41,46.265
197,Antonio Johnson,5,3.61,Antonio Johnson,DATA ENGINEERING,7,42,28.26,178,46.506
21,Dominic Dickson,2,4.14,Dominic Dickson,FULL STACK,1,349,70.05,260,48.725
43,Linda Ford,5,2.69,Linda Ford,DATA ENGINEERING,4,226,53.22,60,44.32200000000001
18,Jeffrey Blair,2,2.43,Jeffrey Blair,DATA SCIENCE,2,4,41.99,318,28.439
199,Tina Thompson,9,2.48,Tina Thompson,DATA SCIENCE,1,242,91.73,66,50.093
119,Elizabeth Williams,9,3.08,Elizabeth Williams,DATA ENGINEERING,2,164,15.82,184,46.142
171,Leslie Porter,10,4.06,Leslie Porter,DATA ENGINEERING,1,157,73.81,365,59.20099999999999
103,Mr. Micheal Johnson,9,2.79,Mr. Micheal Johnson,DATA ENGINEERING,10,364,83.92,404,80.192
185,Damon Bradley,7,3.85,Damon Bradley,DATA SCIENCE,1,464,13.55,370,58.714999999999996
192,Ashley Harris,9,4.68,Ashley Harris,DATA SCIENCE,3,153,5.09,152,52.388999999999996
175,Daniel Clark,4,4.49,Daniel Clark,DATA ENGINEERING,10,485,41.98,294,75.43799999999999
236,Amy Williamson,6,2.97,Amy Williamson,FULL STACK,5,193,57.38,262,52.578
231,Heather Cruz,1,2.36,Heather Cruz,FULL STACK,10,323,20.39,455,55.499
65,Lisa Simpson DDS,7,1.96,Lisa Simpson DDS,DATA SCIENCE,5,402,99.58,226,62.398
98,Kevin Miller,6,4.5,Kevin Miller,FULL STACK,6,139,50.27,182,56.227000000000004
209,Daniel Lozano,3,2.03,Daniel Lozano,FULL STACK,6,39,33.08,357,38.12799999999999
130,Michael Ortega,2,2.06,Michael Ortega,DATA ENGINEERING,4,431,32.15,498,50.65500000000001
56,Christopher Ryan,10,2.09,Christopher Ryan,DATA SCIENCE,8,144,64.49,43,57.428999999999995
238,Tamara Lawrence,10,4.47,Tamara Lawrence,FULL STACK,9,319,46.45,299,79.265
93,Reginald Turner,4,2.87,Reginald Turner,DATA ENGINEERING,9,375,99.15,129,64.97500000000001
21,Dominic Dickson,4,3.3,Dominic Dickson,FULL STACK,9,120,11.73,362,52.413000000000004
233,John Brown,1,2.52,John Brown,DATA ENGINEERING,6,162,83.48,252,43.948
119,Elizabeth Williams,6,2.97,Elizabeth Williams,DATA ENGINEERING,7,232,64.85,34,54.325
26,John Reyes,9,4.2,John Reyes,FULL STACK,7,421,62.9,48,72.89
122,Andrew Jensen,6,1.21,Andrew Jensen,FULL STACK,10,151,80.74,489,60.734
126,Candace Bennett,3,1.46,Candace Bennett,DATA ENGINEERING,7,419,70.3,468,58.989999999999995
28,Tina Ray,1,1.16,Tina Ray,FULL STACK,3,247,98.22,53,33.402
210,Jacob Phillips,8,1.12,Jacob Phillips,DATA SCIENCE,2,317,36.55,395,48.714999999999996
111,Denise Wyatt,6,4.96,Denise Wyatt,FULL STACK,4,180,80.27,386,62.787000000000006
73,Nancy Vega,2,1.7,Nancy Vega,DATA SCIENCE,7,154,36.44,127,37.144
178,Sabrina Wilson,6,4.98,Sabrina Wilson,FULL STACK,8,377,23.6,434,74.03999999999999
161,Christine Thompson,4,1.52,Christine Thompson,DATA ENGINEERING,2,187,99.13,453,44.533
79,Timothy Williams,5,4.24,Timothy Williams,FULL STACK,4,423,58.41,154,60.800999999999995
45,Briana Carey,6,2.39,Briana Carey,DATA SCIENCE,10,428,35.96,78,63.83600000000001
93,Reginald Turner,6,4.72,Reginald Turner,DATA ENGINEERING,1,369,57.44,241,58.20399999999999
102,Lauren Holland,3,3.04,Lauren Holland,FULL STACK,9,222,45.47,329,56.166999999999994
115,Jonathan Powell,9,3.9,Jonathan Powell,DATA ENGINEERING,2,294,66.12,117,58.312000000000005
96,Robert Soto,8,4.03,Robert Soto,DATA SCIENCE,8,243,75.35,487,75.115
204,Lauren Henderson,7,2.05,Lauren Henderson,DATA SCIENCE,10,11,74.33,53,51.133
194,Julie Riley,10,4.55,Julie Riley,DATA ENGINEERING,8,182,26.74,424,72.634
175,Daniel Clark,1,2.35,Daniel Clark,DATA ENGINEERING,9,217,10.01,329,45.660999999999994
51,David Adkins,10,4.04,David Adkins,DATA ENGINEERING,2,43,40.28,39,46.687999999999995
226,Sandra Martin,7,1.04,Sandra Martin,DATA SCIENCE,9,319,24.62,441,60.202
56,Christopher Ryan,8,2.35,Christopher Ryan,DATA SCIENCE,10,241,35.46,240,63.385999999999996
179,Mr. Jeffery Hill DDS,8,4.16,Mr. Jeffery Hill DDS,DATA ENGINEERING,5,380,15.37,337,66.117
193,Taylor Marsh,8,3.21,Taylor Marsh,FULL STACK,2,288,28.4,259,52.38
99,Christina Hudson,3,4.44,Christina Hudson,DATA SCIENCE,2,224,8.22,173,41.002
175,Daniel Clark,3,1.36,Daniel Clark,DATA ENGINEERING,3,65,21.48,444,31.068000000000005
205,Carla Flores,5,4.29,Carla Flores,FULL STACK,4,359,48.0,430,62.919999999999995
99,Christina Hudson,8,2.43,Christina Hudson,DATA SCIENCE,2,93,79.22,279,46.94199999999999
126,Candace Bennett,2,3.91,Candace Bennett,DATA ENGINEERING,9,395,53.45,167,62.125
176,Brett Gentry,3,4.78,Brett Gentry,DATA ENGINEERING,5,64,18.12,78,41.05200000000001
89,Jeffery Cervantes,6,2.75,Jeffery Cervantes,DATA SCIENCE,1,131,38.01,99,36.021
150,Olivia Richards,2,2.04,Olivia Richards,DATA ENGINEERING,9,440,46.56,220,56.816
15,Elizabeth Ayala,4,1.94,Elizabeth Ayala,DATA SCIENCE,9,48,59.8,311,47.879999999999995
170,Brandy Powell,5,4.59,Brandy Powell,DATA ENGINEERING,7,189,68.53,49,57.753
